,Likes,Price,Pop_1E,MdAgeE,MnHHIncE,EA_LTHSGrE,EA_BchDHE,NtvE,Fb1E,categories_cat,GeoID_cat
1091,72.0,3.0,76863,37.7,189927.0,3876,47891,54649,22214,6,87
1092,151.0,3.0,76863,37.7,189927.0,3876,47891,54649,22214,4,87
1093,0.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,4,90
1094,342.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,4,95
1095,84.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1096,195.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,7,95
1097,167.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,1,95
1098,0.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1099,150.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,4,95
1100,381.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,10,95
1101,50.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,8,95
1102,381.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,4,95
1103,67.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,1,95
1104,535.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1105,822.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,0,95
1106,63.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,1,95
1107,22.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,3,86
1108,26.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,8,86
1109,4.0,1.0,53094,29.6,117882.0,3599,21186,36941,16153,7,84
1110,210.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,4,86
1111,106.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,5,86
1112,2.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,8,86
1113,2.0,1.0,132455,43.5,205755.0,7024,78789,104012,28443,3,86
1114,3.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,1,86
1115,265.0,3.0,132455,43.5,205755.0,7024,78789,104012,28443,7,86
1116,13.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,7,86
1117,42.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,5,86
1118,57.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,6,86
1119,4.0,2.0,53094,29.6,117882.0,3599,21186,36941,16153,3,84
1120,0.0,2.0,132455,43.5,205755.0,7024,78789,104012,28443,4,86
1121,2.0,2.0,57685,31.5,54033.0,11098,5270,32066,25619,8,46
1122,0.0,1.0,28164,28.7,36767.0,6432,1366,16330,11834,3,68
1123,11.0,3.0,28164,28.7,36767.0,6432,1366,16330,11834,4,68
1124,12.0,3.0,56293,30.6,38224.0,11033,4375,33932,22361,7,65
1125,1.0,1.0,35560,27.6,37407.0,7170,2104,26091,9469,0,44
1126,33.0,3.0,29115,25.2,38077.0,5042,2262,19328,9787,6,47
1127,40.0,2.0,44057,31.6,38738.0,10559,3142,30794,13263,4,54
1128,65.0,3.0,29115,25.2,38077.0,5042,2262,19328,9787,6,47
1129,66.0,2.0,29115,25.2,38077.0,5042,2262,19328,9787,8,47
1130,20.0,3.0,65631,44.3,84027.0,7091,20248,32200,33431,4,1
1131,36.0,1.0,24168,37.3,215829.0,459,14831,20301,3867,3,0
1132,150.0,2.0,45607,33.9,152758.0,4201,21284,36449,9158,8,16
1133,33.0,2.0,24168,37.3,215829.0,459,14831,20301,3867,1,0
1134,1.0,1.0,45607,33.9,152758.0,4201,21284,36449,9158,3,16
1135,93.0,2.0,24168,37.3,215829.0,459,14831,20301,3867,6,0
1136,48.0,2.0,24168,37.3,215829.0,459,14831,20301,3867,1,0
1137,33.0,2.0,45607,33.9,152758.0,4201,21284,36449,9158,1,16
1138,482.0,2.0,43766,36.1,161484.0,3350,20913,36203,7563,1,12
1139,315.0,2.0,45607,33.9,152758.0,4201,21284,36449,9158,1,16
1140,171.0,1.0,54667,33.6,76037.0,13846,10073,31031,23636,8,11
1141,42.0,3.0,28913,37.6,75205.0,3726,6602,20132,8781,4,73
1142,7.0,3.0,43212,44.8,104934.0,4213,13928,24573,18639,4,141
1143,49.0,1.0,43212,44.8,104934.0,4213,13928,24573,18639,1,141
1144,123.0,2.0,43212,44.8,104934.0,4213,13928,24573,18639,4,141
1145,16.0,2.0,43212,44.8,104934.0,4213,13928,24573,18639,1,141
1146,16.0,2.0,43212,44.8,104934.0,4213,13928,24573,18639,1,141
1147,0.0,1.0,59869,36.1,78355.0,9404,15593,45080,14789,3,102
1148,18.0,3.0,59869,36.1,78355.0,9404,15593,45080,14789,4,102
1149,1.0,1.0,59869,36.1,78355.0,9404,15593,45080,14789,3,102
1150,1.0,1.0,59869,36.1,78355.0,9404,15593,45080,14789,3,102
1151,2.0,1.0,59869,36.1,78355.0,9404,15593,45080,14789,3,102
1152,1.0,2.0,62810,34.1,52105.0,12245,11306,48616,14194,9,103
1153,0.0,2.0,59869,36.1,78355.0,9404,15593,45080,14789,4,102
1154,3.0,2.0,62810,34.1,52105.0,12245,11306,48616,14194,8,103
1155,0.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,1,91
1156,1575.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,0,91
1157,47.0,2.0,50180,43.0,223563.0,946,35743,38160,12020,4,91
1158,0.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,6,91
1159,2.0,1.0,50180,43.0,223563.0,946,35743,38160,12020,3,91
1160,210.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,8,91
1161,30.0,2.0,50180,43.0,223563.0,946,35743,38160,12020,4,91
1162,11.0,2.0,50180,43.0,223563.0,946,35743,38160,12020,6,91
1163,11.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,4,91
1164,8.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,3,92
1165,38.0,3.0,47775,34.5,150899.0,1996,29042,34591,13184,4,92
1166,254.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,7,92
1167,68.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,6,91
1168,0.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,8,92
1169,324.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,8,92
1170,54.0,4.0,47775,34.5,150899.0,1996,29042,34591,13184,6,92
1171,40.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,6,91
1172,227.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,8,92
1173,31.0,4.0,50180,43.0,223563.0,946,35743,38160,12020,6,91
1174,36.0,1.0,50180,43.0,223563.0,946,35743,38160,12020,3,91
1175,8.0,4.0,81559,38.3,184460.0,1634,49984,58658,22901,6,100
1176,2.0,4.0,81559,38.3,184460.0,1634,49984,58658,22901,4,100
1177,101.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,5,91
1178,69.0,1.0,81559,38.3,184460.0,1634,49984,58658,22901,6,100
1179,76.0,2.0,81559,38.3,184460.0,1634,49984,58658,22901,1,100
1180,92.0,2.0,81559,38.3,184460.0,1634,49984,58658,22901,8,100
1181,37.0,4.0,81559,38.3,184460.0,1634,49984,58658,22901,6,100
1182,17.0,4.0,81559,38.3,184460.0,1634,49984,58658,22901,6,100
1183,59.0,2.0,81559,38.3,184460.0,1634,49984,58658,22901,1,100
1184,32.0,2.0,81559,38.3,184460.0,1634,49984,58658,22901,4,100
1185,102.0,3.0,81559,38.3,184460.0,1634,49984,58658,22901,4,100
1186,22.0,3.0,78241,37.0,168839.0,1643,51730,61082,17159,4,101
1187,0.0,2.0,81559,38.3,184460.0,1634,49984,58658,22901,1,100
1188,72.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,6,156
1189,8.0,1.0,74767,34.9,83094.0,8040,30392,43807,30960,3,156
1190,0.0,1.0,74767,34.9,83094.0,8040,30392,43807,30960,3,156
1191,240.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,5,156
1192,8.0,1.0,74767,34.9,83094.0,8040,30392,43807,30960,3,156
1193,433.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,0,156
1194,130.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,4,156
1195,3.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,0,156
1196,151.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1197,188.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
1198,3.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,9,90
1199,22.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1200,0.0,1.0,42529,32.0,118140.0,2298,22539,32303,10226,0,94
1201,89.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,4,95
1202,15.0,1.0,48235,36.3,96276.0,4855,17667,30147,18088,1,158
1203,339.0,2.0,51064,35.2,99074.0,6296,16966,38788,12276,6,85
1204,0.0,3.0,51064,35.2,99074.0,6296,16966,38788,12276,3,85
1205,0.0,2.0,62810,34.1,52105.0,12245,11306,48616,14194,2,103
1206,2.0,2.0,62810,34.1,52105.0,12245,11306,48616,14194,3,103
1207,59.0,1.0,62810,34.1,52105.0,12245,11306,48616,14194,4,103
1208,0.0,1.0,86117,34.9,71178.0,11265,20390,66245,19872,3,81
1209,0.0,2.0,70219,43.8,56347.0,16112,10961,20279,49940,3,124
1210,98.0,1.0,70219,43.8,56347.0,16112,10961,20279,49940,1,124
1211,1.0,2.0,70219,43.8,56347.0,16112,10961,20279,49940,3,124
1212,8.0,3.0,70219,43.8,56347.0,16112,10961,20279,49940,1,124
1213,11.0,1.0,70219,43.8,56347.0,16112,10961,20279,49940,3,124
1214,10.0,2.0,70219,43.8,56347.0,16112,10961,20279,49940,6,124
1215,0.0,2.0,70219,43.8,56347.0,16112,10961,20279,49940,9,124
1216,0.0,4.0,70219,43.8,56347.0,16112,10961,20279,49940,1,124
1217,268.0,1.0,66348,34.0,62320.0,22707,7790,28327,38021,10,13
1218,66.0,2.0,66348,34.0,62320.0,22707,7790,28327,38021,3,13
1219,1.0,1.0,66348,34.0,62320.0,22707,7790,28327,38021,1,13
1220,0.0,1.0,66348,34.0,62320.0,22707,7790,28327,38021,1,13
1221,0.0,2.0,54667,33.6,76037.0,13846,10073,31031,23636,4,11
1222,10.0,2.0,54667,33.6,76037.0,13846,10073,31031,23636,4,11
1223,187.0,3.0,58498,34.2,61173.0,11966,6431,25083,33415,6,126
1224,32.0,2.0,54146,31.2,68097.0,14917,2453,19825,34321,7,127
1225,17.0,2.0,54146,31.2,68097.0,14917,2453,19825,34321,8,127
1226,7.0,2.0,54146,31.2,68097.0,14917,2453,19825,34321,7,127
1227,0.0,2.0,54146,31.2,68097.0,14917,2453,19825,34321,8,127
1228,0.0,1.0,54146,31.2,68097.0,14917,2453,19825,34321,3,127
1229,1.0,2.0,81745,37.5,65330.0,14649,14977,27018,54727,8,130
1230,0.0,2.0,54146,31.2,68097.0,14917,2453,19825,34321,9,127
1231,16.0,2.0,54146,31.2,68097.0,14917,2453,19825,34321,4,127
1232,79.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,6,94
1233,7.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,4,94
1234,0.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,1,98
1235,0.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,8,96
1236,0.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,1,94
1237,132.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,6,94
1238,839.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,1,94
1239,578.0,3.0,42529,32.0,118140.0,2298,22539,32303,10226,6,94
1240,92.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,1,94
1241,230.0,3.0,42529,32.0,118140.0,2298,22539,32303,10226,8,94
1242,0.0,1.0,68404,42.5,63782.0,14964,17485,47616,20788,3,99
1243,74.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,7,98
1244,165.0,1.0,68404,42.5,63782.0,14964,17485,47616,20788,7,99
1245,28.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,7,98
1246,0.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,1,98
1247,443.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,8,94
1248,776.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,6,94
1249,142.0,3.0,42529,32.0,118140.0,2298,22539,32303,10226,6,94
1250,437.0,3.0,44062,42.7,71131.0,14050,11945,21558,22504,6,98
1251,146.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,6,98
1252,125.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,1,98
1253,255.0,2.0,42529,32.0,118140.0,2298,22539,32303,10226,7,94
1254,0.0,2.0,88313,42.9,104553.0,4673,40850,46536,41777,3,119
1255,104.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,8,92
1256,3.0,1.0,47775,34.5,150899.0,1996,29042,34591,13184,3,92
1257,9.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,6,92
1258,103.0,2.0,26928,32.9,185239.0,309,16511,22204,4724,1,93
1259,199.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,1,92
1260,77.0,3.0,47775,34.5,150899.0,1996,29042,34591,13184,4,92
1261,122.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,6,92
1262,88.0,2.0,26928,32.9,185239.0,309,16511,22204,4724,6,93
1263,107.0,2.0,26928,32.9,185239.0,309,16511,22204,4724,8,93
1264,269.0,2.0,26928,32.9,185239.0,309,16511,22204,4724,4,93
1265,3.0,3.0,98728,40.2,75438.0,16450,19862,41128,57600,7,129
1266,0.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,8,129
1267,308.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,7,129
1268,0.0,1.0,98728,40.2,75438.0,16450,19862,41128,57600,3,129
1269,29.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,8,129
1270,12.0,3.0,98728,40.2,75438.0,16450,19862,41128,57600,4,129
1271,55.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,7,129
1272,6.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,7,129
1273,3.0,2.0,81745,37.5,65330.0,14649,14977,27018,54727,7,130
1274,48.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,5,129
1275,28.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,7,129
1276,4.0,2.0,43841,40.1,74166.0,6828,10446,17873,25968,7,154
1277,1.0,1.0,43841,40.1,74166.0,6828,10446,17873,25968,3,154
1278,3.0,1.0,43841,40.1,74166.0,6828,10446,17873,25968,3,154
1279,14.0,3.0,43841,40.1,74166.0,6828,10446,17873,25968,7,154
1280,1.0,2.0,43841,40.1,74166.0,6828,10446,17873,25968,7,154
1281,766.0,2.0,43841,40.1,74166.0,6828,10446,17873,25968,1,154
1282,102.0,2.0,43841,40.1,74166.0,6828,10446,17873,25968,1,154
1283,122.0,2.0,24234,40.6,77369.0,4039,5374,8244,15990,1,143
1284,0.0,1.0,42882,29.3,45094.0,8930,3244,29785,13097,3,63
1285,0.0,1.0,42882,29.3,45094.0,8930,3244,29785,13097,9,63
1286,3.0,2.0,42882,29.3,45094.0,8930,3244,29785,13097,7,63
1287,0.0,1.0,42882,29.3,45094.0,8930,3244,29785,13097,3,63
1288,12.0,1.0,42882,29.3,45094.0,8930,3244,29785,13097,8,63
1289,0.0,1.0,42882,29.3,45094.0,8930,3244,29785,13097,3,63
1290,0.0,2.0,42882,29.3,45094.0,8930,3244,29785,13097,8,63
1291,4.0,2.0,42882,29.3,45094.0,8930,3244,29785,13097,4,63
1292,3.0,1.0,23166,39.6,89377.0,1437,8023,13555,9611,3,151
1293,51.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,8,156
1294,6.0,1.0,74767,34.9,83094.0,8040,30392,43807,30960,3,156
1295,14.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,7,156
1296,47.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,8,156
1297,41.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,1,156
1298,30.0,2.0,74767,34.9,83094.0,8040,30392,43807,30960,7,156
1299,7.0,1.0,74767,34.9,83094.0,8040,30392,43807,30960,3,156
1300,768.0,3.0,76863,37.7,189927.0,3876,47891,54649,22214,0,87
1301,99.0,3.0,26928,32.9,185239.0,309,16511,22204,4724,6,93
1302,132.0,1.0,26928,32.9,185239.0,309,16511,22204,4724,6,93
1303,186.0,2.0,33918,35.0,106996.0,2569,16455,24848,9070,4,32
1304,31.0,1.0,33918,35.0,106996.0,2569,16455,24848,9070,8,32
1305,9.0,2.0,69295,36.6,104067.0,7866,26343,37216,32079,8,132
1306,11.0,2.0,69295,36.6,104067.0,7866,26343,37216,32079,1,132
1307,68.0,2.0,69295,36.6,104067.0,7866,26343,37216,32079,4,132
1308,0.0,1.0,69295,36.6,104067.0,7866,26343,37216,32079,3,132
1309,3.0,1.0,69295,36.6,104067.0,7866,26343,37216,32079,3,132
1310,5.0,3.0,69295,36.6,104067.0,7866,26343,37216,32079,7,132
1311,0.0,1.0,66606,34.9,59194.0,10002,8606,40372,26234,3,71
1312,1.0,1.0,66606,34.9,59194.0,10002,8606,40372,26234,3,71
1313,0.0,1.0,60572,36.9,85858.0,9218,9717,31122,29450,3,146
1314,11.0,2.0,60572,36.9,85858.0,9218,9717,31122,29450,9,146
1315,0.0,1.0,65068,35.6,82325.0,11579,9680,28074,36994,3,147
1316,0.0,2.0,54146,31.2,68097.0,14917,2453,19825,34321,2,127
1317,44.0,2.0,54146,31.2,68097.0,14917,2453,19825,34321,3,127
1318,40.0,2.0,53094,29.6,117882.0,3599,21186,36941,16153,8,84
1319,2.0,1.0,53094,29.6,117882.0,3599,21186,36941,16153,3,84
1320,59.0,2.0,23673,33.5,55639.0,3994,4841,14395,9278,7,83
1321,7.0,1.0,53094,29.6,117882.0,3599,21186,36941,16153,3,84
1322,69.0,2.0,53094,29.6,117882.0,3599,21186,36941,16153,6,84
1323,76.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
1324,52.0,1.0,42698,36.6,266241.0,3196,24433,30796,11902,3,96
1325,0.0,1.0,42698,36.6,266241.0,3196,24433,30796,11902,3,96
1326,6.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,10,96
1327,14.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
1328,93.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,1,98
1329,92.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,10,96
1330,306.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
1331,80.0,4.0,42698,36.6,266241.0,3196,24433,30796,11902,1,96
1332,286.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,4,96
1333,60.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1334,34.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,1,98
1335,0.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
1336,38.0,2.0,42698,36.6,266241.0,3196,24433,30796,11902,7,96
1337,164.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
1338,55.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,6,96
1339,1144.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,10,96
1340,112.0,1.0,42698,36.6,266241.0,3196,24433,30796,11902,7,96
1341,0.0,1.0,44062,42.7,71131.0,14050,11945,21558,22504,1,98
1342,50.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
1343,467.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,3,98
1344,0.0,2.0,44062,42.7,71131.0,14050,11945,21558,22504,10,98
1345,0.0,2.0,29115,25.2,38077.0,5042,2262,19328,9787,7,47
1346,28.0,1.0,73052,37.3,71900.0,13460,21160,39192,33860,7,104
1347,13.0,2.0,73052,37.3,71900.0,13460,21160,39192,33860,8,104
1348,15.0,2.0,73052,37.3,71900.0,13460,21160,39192,33860,7,104
1349,1.0,1.0,73052,37.3,71900.0,13460,21160,39192,33860,3,104
1350,0.0,1.0,73052,37.3,71900.0,13460,21160,39192,33860,3,104
1351,37.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,1,105
1352,7.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,3,105
1353,7.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,7,105
1354,21.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,4,105
1355,7.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,1,105
1356,1.0,3.0,93663,35.0,67649.0,21807,20711,48924,44739,2,105
1357,232.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,7,105
1358,15.0,1.0,93663,35.0,67649.0,21807,20711,48924,44739,6,105
1359,21.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,4,105
1360,47.0,1.0,93663,35.0,67649.0,21807,20711,48924,44739,8,105
1361,5.0,2.0,93663,35.0,67649.0,21807,20711,48924,44739,7,105
1362,1.0,1.0,93663,35.0,67649.0,21807,20711,48924,44739,7,105
1363,0.0,2.0,54163,30.2,35589.0,13100,2700,39337,14826,0,67
1364,17.0,2.0,79187,39.7,97326.0,7669,28313,52169,27018,1,10
1365,28.0,2.0,79187,39.7,97326.0,7669,28313,52169,27018,4,10
1366,3.0,1.0,79187,39.7,97326.0,7669,28313,52169,27018,1,10
1367,101.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,6,89
1368,20.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,6,89
1369,137.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,1,89
1370,498.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,6,89
1371,0.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,6,89
1372,57.0,3.0,49758,38.7,130078.0,2887,29051,33518,16240,6,89
1373,16.0,1.0,49758,38.7,130078.0,2887,29051,33518,16240,1,89
1374,50.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,6,89
1375,47.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,6,89
1376,0.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,1,89
1377,57.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,8,89
1378,295.0,2.0,49758,38.7,130078.0,2887,29051,33518,16240,1,89
1379,73.0,2.0,98728,40.2,75438.0,16450,19862,41128,57600,7,129
1380,174.0,1.0,98728,40.2,75438.0,16450,19862,41128,57600,1,129
1381,191.0,2.0,45680,33.8,214165.0,1068,28920,32770,12910,1,97
1382,115.0,2.0,45680,33.8,214165.0,1068,28920,32770,12910,4,97
1383,13.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1384,519.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
1385,187.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,10,90
1386,260.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,7,90
1387,111.0,4.0,27875,36.3,194326.0,845,17876,18819,9056,4,90
1388,877.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1389,179.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,4,90
1390,431.0,4.0,27875,36.3,194326.0,845,17876,18819,9056,4,90
1391,199.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,5,90
1392,25.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,9,90
1393,117.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,7,90
1394,0.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1395,80.0,4.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1396,137.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1397,87.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1398,111.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1399,0.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1400,44.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1401,14.0,4.0,27875,36.3,194326.0,845,17876,18819,9056,9,90
1402,264.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1403,43.0,2.0,47775,34.5,150899.0,1996,29042,34591,13184,3,92
1404,174.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,7,90
1405,0.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,4,90
1406,172.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,4,90
1407,0.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1408,346.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
1409,685.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
1410,227.0,3.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1411,27.0,2.0,76863,37.7,189927.0,3876,47891,54649,22214,1,87
1412,130.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
1413,294.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,6,90
1414,72.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,0,90
1415,572.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
1416,149.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
1417,15.0,4.0,78241,37.0,168839.0,1643,51730,61082,17159,6,101
1418,75.0,2.0,78241,37.0,168839.0,1643,51730,61082,17159,1,101
1419,802.0,3.0,81559,38.3,184460.0,1634,49984,58658,22901,6,100
1420,103.0,2.0,76863,37.7,189927.0,3876,47891,54649,22214,1,87
1421,11.0,1.0,76863,37.7,189927.0,3876,47891,54649,22214,3,87
1422,73.0,2.0,76863,37.7,189927.0,3876,47891,54649,22214,1,87
1423,77.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1424,415.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1425,593.0,3.0,76863,37.7,189927.0,3876,47891,54649,22214,4,87
1426,2.0,1.0,76863,37.7,189927.0,3876,47891,54649,22214,8,87
1427,46.0,2.0,76863,37.7,189927.0,3876,47891,54649,22214,3,87
1428,108.0,3.0,76863,37.7,189927.0,3876,47891,54649,22214,0,87
1429,110.0,3.0,26928,32.9,185239.0,309,16511,22204,4724,6,93
1430,58.0,1.0,76863,37.7,189927.0,3876,47891,54649,22214,8,87
1431,28.0,1.0,27875,36.3,194326.0,845,17876,18819,9056,5,90
1432,383.0,3.0,76863,37.7,189927.0,3876,47891,54649,22214,5,87
1433,35.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1434,429.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,7,95
1435,373.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,2,95
1436,92.0,2.0,66258,37.6,213703.0,797,45280,55084,11174,1,95
1437,454.0,4.0,66258,37.6,213703.0,797,45280,55084,11174,0,95
1438,24.0,4.0,66258,37.6,213703.0,797,45280,55084,11174,6,95
1439,543.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,0,95
1440,491.0,4.0,66258,37.6,213703.0,797,45280,55084,11174,1,95
1441,219.0,3.0,66258,37.6,213703.0,797,45280,55084,11174,1,95
1442,1421.0,3.0,42698,36.6,266241.0,3196,24433,30796,11902,0,96
1443,573.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,0,91
1444,21.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,6,91
1445,255.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,0,91
1446,28.0,3.0,50180,43.0,223563.0,946,35743,38160,12020,5,91
1447,29.0,4.0,50180,43.0,223563.0,946,35743,38160,12020,6,91
1448,346.0,4.0,50180,43.0,223563.0,946,35743,38160,12020,4,91
1449,391.0,2.0,27875,36.3,194326.0,845,17876,18819,9056,1,90
