,name,place_id,rating,types,user_ratings_total,price_level,vicinity,Latitude,Longitude,Borough,Neighborhood
5028,Salma Halal Food,ChIJRVUDMUlawokRN5HPwYkBG6I,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"Court Street, Brooklyn",40.692401000000004,-73.9908542,Brooklyn,Brooklyn Heights-Cobble Hill
5029,Poke City,ChIJTV0tjVRbwokRYc8E9_AiNOs,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.0,,"80 Livingston Street, Brooklyn",40.6913031,-73.9910146,Brooklyn,Brooklyn Heights-Cobble Hill
5030,Perelandra Natural Food Center,ChIJSewXH0lawokRd-0KiJE8dEI,4.6,"['supermarket', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",548.0,2.0,"175 Remsen Street, Brooklyn",40.693386100000005,-73.99140279999999,Brooklyn,Brooklyn Heights-Cobble Hill
5031,Chu's Gourmet,ChIJn0JmxU5awokRpgrMcOC9X4Y,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",63.0,1.0,"82 Livingston Street, Brooklyn",40.6913189,-73.9909526,Brooklyn,Brooklyn Heights-Cobble Hill
5032,SCRAM,ChIJX4I_GUlawokR0O0boTt2_dw,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"175 Remsen Street, Brooklyn",40.693496,-73.99136999999999,Brooklyn,Brooklyn Heights-Cobble Hill
5033,Lavatera Grill,ChIJTVJ2xk5awokRA3Qp49qqUJk,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",93.0,,"88 Livingston Street, Brooklyn",40.69119540000001,-73.99079809999998,Brooklyn,Brooklyn Heights-Cobble Hill
5034,New Golden Fried Dumpling,ChIJdfjOPUtawokRdQoBDFPFwnA,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",290.0,1.0,"192 Duffield Street, Brooklyn",40.692419799999996,-73.9844604,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5035,Comida Cubana,ChIJF8A3CWxbwokRuIGWMTuORQE,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,Brooklyn,40.6937941,-73.98494000000001,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5036,Brooklyn Deli,ChIJoYSgaktawokRnVgl0mEfs-s,3.7,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",68.0,1.0,"115 Willoughby Street, Brooklyn",40.6922563,-73.98446750000001,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5037,Cafe Luluc,ChIJCeSj_lBawokRiFzZ1p5abo8,4.3,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",886.0,2.0,"214 Smith Street, Brooklyn",40.68449400000001,-73.99222459999999,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5038,Clover Club,ChIJD1nl_lBawokRmefauQpPr7Q,4.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",621.0,2.0,"210 Smith Street, Brooklyn",40.684589,-73.9921382,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5039,Kor Tor Mor,ChIJyZeSVVBawokRDo7OCdK8hgM,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",149.0,,"204 Smith Street, Brooklyn",40.684741100000004,-73.99204959999999,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5040,Buddy's,ChIJd_T6flBawokRaPBsb0kadeI,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",232.0,1.0,"260 Court Street, Brooklyn",40.685176,-73.99470050000001,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
5041,Verde on Smith,ChIJv9sG_FBawokRla6TIaJSNM4,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",409.0,2.0,"216 Smith Street, Brooklyn",40.6844242,-73.9921591,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5042,Kitchen at Cobble Hill,ChIJ4bYvf1BawokRn1L4oKgS2mk,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",174.0,2.0,"254 Court Street, Brooklyn",40.6853646,-73.9946908,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
5043,Osaka,ChIJE061flpawokRjutCYPxGpk8,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",104.0,2.0,"272 Court Street, Brooklyn",40.684815,-73.99485940000001,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
5044,June,ChIJo7kAbVBawokRKkafvpa2WLM,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",223.0,2.0,"231 Court Street, Brooklyn",40.6860636,-73.9938871,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5045,Sam's,ChIJj7ehcVBawokRTAvwlbpTvIw,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",137.0,2.0,"238 Court Street, Brooklyn",40.6858677,-73.99437739999998,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
5046,GATSU GATSU,ChIJHTcudapbwokRqMD1rsO1sFY,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,"196 Smith Street, Brooklyn",40.68507700000001,-73.99179509999998,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5047,Mooburger,ChIJRRUZd1BawokRmhjOmGFUmAE,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",273.0,2.0,"240 Court Street, Brooklyn",40.6858338,-73.99445399999998,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
5048,Ghang Thai Kitchen,ChIJqwhcEFBawokRBaQIXyB0QR8,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",125.0,2.0,"229 Court Street, Brooklyn",40.686130600000006,-73.9939278,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5049,Portal Latino,ChIJsTMQ_lBawokRfFbhjMtuCh4,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",211.0,1.0,"217 Smith Street, Brooklyn",40.6844348,-73.991809,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5050,Leyenda,ChIJIwqX_VBawokRu1FyN2OVoh4,4.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",417.0,2.0,"221 Smith Street, Brooklyn",40.6842667,-73.99189799999998,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5051,Indian Table,ChIJoxQJdFBawokRXDFDwgZZ1hw,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",127.0,,"234 Court Street, Brooklyn",40.686021600000004,-73.994405,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
5052,New York Best Halal,ChIJC2spslFawokR4tnAfUAyeUI,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,"182 Smith Street, Brooklyn",40.6852705,-73.9915961,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5053,Purépecha Mexican Restaurant,ChIJBZ_5A55bwokRoKE2QsiAEhc,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",73.0,,"213 Smith Street, Brooklyn",40.68447880000001,-73.99166720000001,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5054,Panzerotti Bites,ChIJbZJr5lBawokRzGYFLWhrg44,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",238.0,,"235 Smith Street, Brooklyn",40.6837189,-73.9923001,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5055,Savelli Brooklyn,ChIJ39zHmFRbwokRq-FeoLCTSmk,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"195 Smith Street, Brooklyn",40.68509699999999,-73.99134079999999,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5056,Lobo,ChIJ30X-EVBawokRbsoyYfGQoeM,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",297.0,2.0,"218 Court Street, Brooklyn",40.6865651,-73.9940793,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
5057,Burger King,ChIJJR5n-UtawokRNv3INOzBA9w,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",1292.0,1.0,"417-21 Fulton Street, Brooklyn",40.692053200000004,-73.9883598,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5058,Shake Shack,ChIJUSwK_UtawokRSrPzsarZbUI,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3402.0,2.0,"409 Fulton Street, Brooklyn",40.69211960000001,-73.98859499999999,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5059,Panda Express,ChIJZwlh8EtawokRtWXFNqZRuqA,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",406.0,1.0,"423 Fulton Street, Brooklyn",40.692035499999996,-73.988069,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5060,Blimpie,ChIJA1247UtawokRomDF4ONGlcQ,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",458.0,1.0,24 Willoughby Street,40.69213870000001,-73.98810399999998,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5061,Philly Pretzel Factory,ChIJU2T75tZbwokRusBfhJmeBcY,3.0,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",2.0,,"408 Jay Street, Brooklyn",40.691846000000005,-73.9875588,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5062,Smith Food Express,ChIJixL4EkxawokRxa8TI7Kv6WU,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",24.0,,"21 Smith Street, Brooklyn",40.6906858,-73.9874367,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5063,Jay St. Fresh 99¢ Pizza,ChIJ2YrJ_HpbwokREb1-VsT1j2k,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,"408 Jay Street, Brooklyn",40.691843799999994,-73.9874991,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5064,New Apollo Diner,ChIJH78qFExawokRs88e8tejFnA,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",1256.0,2.0,"155 Livingston Street, Brooklyn",40.6905556,-73.9875,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5065,Mediterranean Grill,ChIJo0fOuOZbwokRhXMp8u9NS6w,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"34 Willoughby Street, Brooklyn",40.6921419,-73.98758699999998,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5066,Doner Kebab NYC,ChIJP-Ca7UtawokR2WwBxl60ZeA,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",457.0,2.0,"34 Willoughby Street, Brooklyn",40.69214439999999,-73.9875308,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5067,Buffalo Boss,ChIJOfrdkktawokRwKkwcQogpMo,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",565.0,2.0,"400 Jay Street, Brooklyn",40.6921206,-73.9874877,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5068,CAVA,ChIJK9S2cxVbwokREN9iU_Q1Q1Q,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",203.0,1.0,"345 Adams Street, Brooklyn",40.6925169,-73.988608,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5069,Panera Bread,ChIJKVaX10tawokRjKN9MeLYA_c,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",871.0,2.0,"345 Adams Street, Brooklyn",40.6926023,-73.98847679999999,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5070,Dunkin',ChIJSdXrjUtawokRROcwCp2IgVg,3.6,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",550.0,1.0,"387 Jay Street, Brooklyn",40.69192439999999,-73.9870449,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5071,Norm’s,ChIJvbqih3JbwokR40QIBe4ZnrU,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",80.0,,"345 Adams Street, Brooklyn",40.6926226,-73.98842579999999,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5072,The Juice Shop,ChIJK3gk50tawokRObCKBx6SvIY,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",94.0,2.0,"345 Adams Street #3719, Brooklyn",40.6926639,-73.9885395,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5073,99 cent supreme pizza,ChIJF9-a4PdbwokRNtXuXWLt4FE,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",20.0,,"44 Willoughby Street, Brooklyn",40.6921401,-73.9871562,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5074,Halal Cart,ChIJK39a3ktawokRHPB5ws3AtTg,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,"345 Adams Street, Brooklyn",40.69272300000001,-73.9884443,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5075,WHITE NOISE COFFEE CO.,ChIJCeGW6YRbwokRru0TS3l1z_Y,4.5,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",68.0,,"57 Smith Street, Brooklyn",40.689698299999996,-73.9882236,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5076,Beer Barrel,ChIJS1eZj-dbwokRQEiFUKI3u0Y,4.8,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",10.0,,"52 Willoughby Street, Brooklyn",40.6920244,-73.98684829999998,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5077,China Wok,ChIJccAF2EVDwokR1d1sKwpCs-Y,3.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",43.0,1.0,"5813 Avenue T, Brooklyn",40.615553999999996,-73.91840599999998,Brooklyn,Flatlands
5078,Mill Basin Deli,ChIJOfPzdkZDwokRp-inFN4jIeE,4.2,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'store', 'establishment']",417.0,2.0,"5823 Avenue T, Brooklyn",40.61555560000001,-73.9183333,Brooklyn,Flatlands
5079,King Gourmet Deli & Grill,ChIJZxsY7IFDwokRtyW5XqvkMfQ,5.0,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1.0,,"5819 Avenue T, Brooklyn",40.6156383,-73.91825290000001,Brooklyn,Flatlands
5080,Yoshi Traditional Japanese,ChIJS92XdkZDwokRu-ZQI42pi68,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",134.0,2.0,"5827 Avenue T, Brooklyn",40.6157223,-73.91807390000001,Brooklyn,Flatlands
5081,Hard Times Sundaes,ChIJ5z8VNEFDwokRmZr7_jVt5Fk,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,,"5700 Avenue U, Brooklyn",40.6118878,-73.916595,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5082,Sbarro,ChIJqcD6uUNDwokRYTkoouh0akE,3.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",454.0,1.0,"2509 Flatbush Avenue, Brooklyn",40.610803999999995,-73.9201724,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5083,Burger King,ChIJ7ZUFSylDwokRjxEMEJElu9w,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",45.0,1.0,"6201 Avenue U, Brooklyn",40.61572469999999,-73.9138201,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5084,Master Wok,ChIJtzE7sENDwokRmExyxb1EOIw,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",263.0,1.0,"5100 Kings Plaza, Brooklyn",40.610738,-73.9205144,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5085,China Tokyo,ChIJ_SQs10hDwokR114wtMn5_Vw,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",99.0,2.0,"5908 Avenue N, Brooklyn",40.61938000000001,-73.9179113,Brooklyn,Flatlands
5086,Everything Yogurt,ChIJ30o8q0NDwokR3HblNUFnqEU,4.1,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'store', 'establishment']",9.0,,5371 Kings Plaza,40.610321000000006,-73.920275,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5087,Auntie Anne's,ChIJt7Q9q0NDwokRad0dyl1HY54,4.4,"['restaurant', 'bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",36.0,1.0,"5100 King's Plaza, Ste #135, Brooklyn",40.61040560000001,-73.92083629999998,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5088,BKLN Diner,ChIJHcI52khDwokRp-Uo_hk6u0g,3.8,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",466.0,1.0,"5924 Avenue N, Brooklyn",40.61940389999999,-73.91743520000001,Brooklyn,Flatlands
5089,Nathens,ChIJx_767U9DwokRZhKWKYAy9O0,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"5108 Kings Plaza, Brooklyn",40.6102046,-73.9187111,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5090,Panino Rustico of Mill Basin,ChIJ7-GjKE9DwokRjMF3ff5RjKc,4.7,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",160.0,2.0,"5801 Avenue N, Brooklyn",40.61965399999999,-73.91905799999998,Brooklyn,Flatlands
5091,The Gourmet Bagel Shoppe,ChIJ-ZFD7kdDwokRvWuwwb7IVGM,3.6,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",118.0,1.0,"6220 Avenue U, Brooklyn",40.615665099999994,-73.9130903,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5092,Dolce Vita,ChIJ5-5oKU9DwokRDnJygicIJI0,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",119.0,2.0,"5811 Avenue N, Brooklyn",40.6196946,-73.91880090000001,Brooklyn,Flatlands
5093,Yong Kang Street,ChIJhVorNkJDwokRCV5nuz0P2Fg,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",108.0,,"2, 5100 Kings Plaza, Brooklyn",40.610080200000006,-73.9187293,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5094,Sunny John Pizzeria,ChIJc8n5u09DwokRZpj5r0VFAHw,4.6,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",176.0,1.0,"5408 Avenue N, Brooklyn",40.6190456,-73.92266479999998,Brooklyn,Flatlands
5095,Nathan's Famous,ChIJCbErNkJDwokR4D_aSH8StaU,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",213.0,1.0,"5424 Kings Plaza, Brooklyn",40.610071600000005,-73.91852589999998,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5096,Pizza D'Amore,ChIJxzschkdDwokRdT0C5uVUw9U,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",455.0,2.0,"2147 Mill Avenue, Brooklyn",40.61464729999999,-73.9127505,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5097,Plum Tree,ChIJyU2bl1RDwokRsfhd7SzPYho,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,1.0,"1832 Schenectady Avenue, Brooklyn",40.6276227,-73.9309481,Brooklyn,Flatlands
5098,Pizza Bell,ChIJr93UtCFFwokRtAPs9Ks2Z3s,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"4102 Avenue J, Brooklyn",40.6274512,-73.93633659999998,Brooklyn,Flatlands
5099,Brand New Hot Wok,ChIJwcHKpFNDwokRndUh5CGyO7o,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",78.0,,"4912 Avenue K, Brooklyn",40.625569299999995,-73.928151,Brooklyn,Flatlands
5100,Dunkin',ChIJ77AulDdDwokRshZ8HOc_jsc,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",178.0,1.0,"4926 Avenue K, Brooklyn",40.625615100000005,-73.92783179999998,Brooklyn,Flatlands
5101,Embers,ChIJGRMVwPdDwokRMw9DzdM_778,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,"1904 Utica Avenue, Brooklyn",40.625347,-73.92783039999998,Brooklyn,Flatlands
5102,Topaze,ChIJmYZAA1NDwokR5bgih37nJsQ,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",463.0,1.0,"1875 Utica Avenue, Brooklyn",40.6266224,-73.9274686,Brooklyn,Flatlands
5103,Brooklyn Barge Fish & Chips,ChIJSwRGHFNDwokRKWlwbgKrYHM,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,"1859 Utica Avenue, Brooklyn",40.6268723,-73.92739619999998,Brooklyn,Flatlands
5104,Pizza Bell,ChIJaxW-G_JFwokRK9NiV642R-s,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,"1955 Flatbush Avenue, Brooklyn",40.6222954,-73.9360884,Brooklyn,Flatlands
5105,Island Choiz,ChIJ4SNbzaxcwokRnufEEvr6MuE,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",47.0,,"1792 Utica Avenue, Brooklyn",40.6286908,-73.92811309999998,Brooklyn,Flatlands
5106,Utica Deli Grill,ChIJ3VX4zKxcwokR0CXgrK7R_4o,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,"1786 Utica Avenue, Brooklyn",40.62875239999999,-73.9281512,Brooklyn,Flatlands
5107,Jay's Quick Bites Halal Gyro Palace,ChIJDyJAKqhEwokR9E3lutRq5ok,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",25.0,,"1961 Flatbush Avenue, Brooklyn",40.6220974,-73.9360756,Brooklyn,Flatlands
5108,Dunkin',ChIJ6blfyqlEwokRcg5dhOn3YEw,4.1,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",350.0,1.0,"1922 Flatbush Avenue # L, Brooklyn",40.6226334,-73.9374536,Brooklyn,Flatlands
5109,Domino's Pizza,ChIJDVmWJ6hEwokReTV_YW_-E3k,2.6,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",274.0,1.0,"1972 Flatbush Avenue, Brooklyn",40.6215294,-73.93609959999998,Brooklyn,Flatlands
5110,Bed Stuy Fish Fry,ChIJZ1eX7KxcwokReuXD-1hFzIU,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",589.0,2.0,"1716 Utica Avenue, Brooklyn",40.630260899999996,-73.928522,Brooklyn,Flatlands
5111,Bronze,ChIJzSpZCcBDwokRSMHA1fto9kI,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"2021 Flatbush Avenue, Brooklyn",40.620461,-73.9342599,Brooklyn,Flatlands
5112,Dunkin',ChIJ0RIGkohEwokRywOZz3ipDzw,4.2,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",155.0,1.0,"2317 Ralph Avenue, Brooklyn",40.6213564,-73.91689609999999,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5113,IHOP,ChIJj39jW0tDwokR-O6OfVbj380,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",1248.0,1.0,"2101 Ralph Avenue, Brooklyn",40.6262902,-73.9175752,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5114,Original Pizza,ChIJgbC3PklDwokR3pk6Z7YQryc,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1040.0,1.0,"2351 Ralph Avenue, Brooklyn",40.6206325,-73.917176,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5115,Chipotle Mexican Grill,ChIJaZHOIF1DwokRqheAVDZ2Q1c,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",223.0,1.0,"2179 Ralph Avenue, Brooklyn",40.6264052,-73.9169756,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5116,Fontanas,ChIJZ_X6yUBDwokRPqst6Ov8sYU,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",131.0,2.0,"2359 Ralph Avenue, Brooklyn",40.62055649999999,-73.9170718,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5117,Courtneys Rotisserie & Grill,ChIJc-ZcaNBcwokRqxystDP8W_I,4.1,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",170.0,1.0,"2175 Ralph Avenue, Brooklyn",40.6264798,-73.91681539999998,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5118,Five Guys,ChIJL6WyMUtDwokR058dJ9F9QI8,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",462.0,2.0,"2159 Ralph Avenue, Brooklyn",40.626515100000006,-73.91633689999998,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5119,Hook & Reel Cajun Seafood & Bar,ChIJbYaXLCdDwokRrC1QhAn-Gvg,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",8.0,2.0,"2183B Ralph Avenue, Brooklyn",40.6267006,-73.9171063,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5120,Mill Basin Bagel Cafe,ChIJJzl_4khDwokRAvkWifyBNNE,3.9,"['restaurant', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",157.0,2.0,"6319 Avenue N, Brooklyn",40.619829900000006,-73.916547,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5121,Ahome,ChIJC3p_G0lDwokRCYPzVwHC_KA,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.0,,"6329 Avenue N, Brooklyn",40.61983239999999,-73.91632270000001,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5122,Baya Bar Mill Basin,ChIJcduCJA5DwokR_PvIvasXmQE,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",28.0,,"6305 Avenue N, Brooklyn",40.61976809999999,-73.9168996,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5123,Sosaku,ChIJ67NbHUlDwokRNQ3s6umgYIk,3.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",79.0,2.0,"6328 Avenue N, Brooklyn",40.6194982,-73.91624499999999,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
5124,Gourmet Grill,ChIJz5oN_UhDwokRcrjVrv6NMQ4,4.5,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",260.0,2.0,"6334 Avenue N, Brooklyn",40.619398200000006,-73.9160189,Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin
