,name,place_id,rating,types,user_ratings_total,price_level,vicinity,Latitude,Longitude,Borough,Neighborhood,Neighborhood_Cat,Borough_Cat
1792,Dunkin',ChIJ1Zk5s0n0wokRaQ4Rd8S08Y4,3.9,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",205.0,1.0,"1167 Webster Avenue, The Bronx",40.83097460000001,-73.9106276,Bronx,East Concourse-Concourse Village,45,0
1793,Kennedy Fried Chicken,ChIJNQBvVTH0wokR6KbGZMCZkMY,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",76.0,1.0,"218 East 165th Street, The Bronx",40.82989800000001,-73.9184475,Bronx,East Concourse-Concourse Village,45,0
1794,Atomic Wings,ChIJBVKwQ89hwokRIvC5o5fGn2k,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",222.0,1.0,"159-23 Hillside Avenue, Jamaica",40.7081658,-73.80200769999998,Queens,Jamaica,86,3
1795,Dunkin',ChIJ06-ttd1gwokRGgmGp1Vewc0,3.6,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",167.0,1.0,"8777 Parsons Boulevard, Queens",40.7073011,-73.8022665,Queens,Jamaica,86,3
1796,Texas Chicken and Burgers,ChIJI3xEnn1hwokRJqI8wJW_c6s,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",294.0,1.0,"87-86 Parsons Boulevard, Jamaica",40.7069951,-73.8025787,Queens,Briarwood-Jamaica Hills,19,3
1797,Crown Fried Chicken,ChIJzUtWSdxgwokRwU62hfv5KJI,3.6,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",22.0,1.0,"8792 Parsons Boulevard, Jamaica",40.706783,-73.802539,Queens,Briarwood-Jamaica Hills,19,3
1798,Subway,ChIJH48tm8BgwokRK1bu8mSVH2s,3.7,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",29.0,1.0,"138-05 Queens Boulevard, Queens",40.7088924,-73.81823709999998,Queens,Briarwood-Jamaica Hills,19,3
1799,Dunkin',ChIJDaxkfb9gwokRtylJhN5UpzY,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",184.0,1.0,"13801 Queens Boulevard, Queens",40.7089235,-73.8183454,Queens,Briarwood-Jamaica Hills,19,3
1800,Shah's Halal Food,ChIJ3XzYnb9gwokRAQCZqWBFPWo,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",23.0,,"Queens Blvd & Main St, Briarwood",40.7098675,-73.81944829999998,Queens,Briarwood-Jamaica Hills,19,3
1801,Dunkin',ChIJxbWtVqNgwokRhMnJl358IgI,3.7,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",72.0,1.0,"12074 Queens Boulevard, Queens",40.71293790000001,-73.8284116,Queens,Kew Gardens,89,3
1802,McDonald's,ChIJ5_F1Wb1gwokRBiC2QaXqNT4,3.2,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",735.0,1.0,"120-34 Queens Boulevard, Queens",40.71323799999999,-73.829102,Queens,Kew Gardens,89,3
1803,Texas Chicken and Burgers,ChIJi9E6Vr1gwokRD9V0QpUeoes,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",405.0,1.0,"120-10 Queens Boulevard, Kew Gardens",40.71358279999999,-73.82997069999998,Queens,Kew Gardens,89,3
1804,Subway,ChIJ87VYGrpgwokRuTqyJdonL18,2.9,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",27.0,1.0,"85-21 126th Street, Queens",40.70367239999999,-73.824781,Queens,Kew Gardens,89,3
1805,Shah's Halal Food,ChIJQxAwDJhgwokR7Kk4e3Np4PM,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",26.0,,"Kew Gardens Road and, Queens Boulevard, Kew Gardens",40.7141088,-73.83113929999998,Queens,Kew Gardens,89,3
1806,Dunkin',ChIJJfWgGDpfwokRkTQxjk7Z0Tg,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",137.0,1.0,"3401 Broadway, Queens",40.76094610000001,-73.92275649999998,Queens,Astoria,4,3
1807,Taste of China,ChIJuV8vBT1fwokRuQnKRfujxwQ,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",46.0,1.0,"45 01 Broadway, Long Island City",40.7571989,-73.91472929999998,Queens,Astoria,4,3
1808,Popeyes Louisiana Kitchen,ChIJua3hW6dZwokRgXl2SJjJplc,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",624.0,1.0,"75 Lexington Avenue, New York",40.74117070000001,-73.9832887,Manhattan,Gramercy,71,2
1809,Subway,ChIJwcTxUKdZwokR5GNBtKodkFk,3.7,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",34.0,1.0,"61 Lexington Avenue Condominium, Unit A, New York",40.74086060000001,-73.98355009999999,Manhattan,Gramercy,71,2
1810,Chirping Chicken,ChIJjfdC8AlZwokRGi8_PIBhA5o,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",176.0,,"350 3rd Avenue, New York",40.7406684,-73.982168,Manhattan,Gramercy,71,2
1811,Mike's Pizza,ChIJJSedSQpZwokRrv_jfarn6WM,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",280.0,1.0,"415 2nd Avenue #4044, New York",40.7385388,-73.98068409999998,Manhattan,Gramercy,71,2
1812,China King,ChIJM-VKhKBZwokRAjBdoT-TaFU,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",61.0,1.0,"285 3rd Avenue, New York",40.7382325,-73.9833256,Manhattan,Gramercy,71,2
1813,Domino's Pizza,ChIJEfULmopZwokR7jqKFbZgwZU,3.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"98 Greenpoint Avenue, Brooklyn",40.7297276,-73.9569522,Brooklyn,Greenpoint,75,1
1814,Crown Fried Chicken,ChIJWwALDnpZwokRKIuoMd9W55M,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",127.0,1.0,"117 Avenue D, New York",40.72390479999999,-73.9759938,Manhattan,Lower East Side,96,2
1815,KFC,ChIJ8-TBCkdZwokRGUCBO7BA_24,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",303.0,1.0,"208 McGuinness Boulevard, Brooklyn",40.7298715,-73.95059549999998,Brooklyn,Greenpoint,75,1
1816,Taco Bell,ChIJ8-TBCkdZwokRSfyoAh_hW00,3.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",346.0,1.0,"208 McGuinness Boulevard, Brooklyn",40.7298876,-73.9506473,Brooklyn,Greenpoint,75,1
1817,McDonald's,ChIJoQ1IsUBZwokRXk08U0gE-po,3.1,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",620.0,1.0,"904 Manhattan Avenue, Brooklyn",40.730389,-73.954109,Brooklyn,Greenpoint,75,1
1818,Dunkin',ChIJIdyYeSNZwokR_mDgv1AdcFY,3.7,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",152.0,1.0,"4902 Vernon Boulevard, Queens",40.743373,-73.95409000000002,Queens,Hunters Point-Sunnyside-West Maspeth,83,3
1819,Kennedy Fried Chicken,ChIJ8bB6QTbzwokR826a58ULEY4,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.0,1.0,"3420 Boston Road, The Bronx",40.87575440000001,-73.84965849999998,Bronx,Eastchester-Edenwald-Baychester,55,0
1820,Good Taste,ChIJUVW5SDbzwokRiBzFgQZbEZU,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",118.0,1.0,"3416 Boston Road, The Bronx",40.8755663,-73.8500091,Bronx,Eastchester-Edenwald-Baychester,55,0
1821,Dunkin',ChIJNxgioKeMwokRSuwGBk_ZiKQ,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",168.0,1.0,"3685 Bruckner Boulevard, The Bronx",40.8526047,-73.82747189999998,Bronx,Pelham Bay-Country Club-City Island,127,0
1822,Subway,ChIJka81nqeMwokR48i5-p70Ztw,2.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",21.0,1.0,"New York, 3683 Bruckner Blvd Retail B",40.85250170000001,-73.8274314,Bronx,Pelham Bay-Country Club-City Island,127,0
1823,Texas Chicken & Burgers,ChIJv052o6eMwokRaBsOmK3WgOk,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",133.0,1.0,"3275 Westchester Avenue, The Bronx",40.8528634,-73.82776179999998,Bronx,Pelham Bay-Country Club-City Island,127,0
1824,Domino's Pizza,ChIJf38C69nywokRgQgdPbaMmdE,2.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",355.0,1.0,"686C Nereid Avenue, The Bronx",40.8984426,-73.8548505,Bronx,Woodlawn-Wakefield,182,0
1825,Dunkin',ChIJhzzP6dnywokRSOzSLoYpX8M,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",81.0,1.0,"4399A White Plains Road, The Bronx",40.8983896,-73.8546427,Bronx,Woodlawn-Wakefield,182,0
1826,Popeyes Louisiana Kitchen,ChIJVcm28sXzwokRAfNTUs6FHaQ,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",202.0,1.0,"4397 White Plains Road, The Bronx",40.8981891,-73.85434889999998,Bronx,Woodlawn-Wakefield,182,0
1827,Tropical,ChIJB43dZONdwokRTnDRnwgRDLo,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",587.0,2.0,"88-18 Jamaica Avenue, Jamaica",40.6925893,-73.8557675,Queens,Woodhaven,181,3
1828,Pizza Hut,ChIJ_XoLBPBdwokRhPCk7qENCKs,4.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1264.0,1.0,"8920 Atlantic Avenue, Queens",40.68613999999999,-73.85169189999998,Queens,Woodhaven,181,3
1829,Crown Fried Chicken & Pizza,ChIJHQVCArtdwokRk1h-4xjkCzQ,3.5,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",152.0,1.0,"1181 Sutter Avenue, Brooklyn",40.6726283,-73.8743494,Brooklyn,East New York,50,1
1830,Dunkin',ChIJz9nYsL9nwokR-XQZzYeigLQ,1.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1.0,1.0,JFK Int'l Airport Terminal 1,40.6426391,-73.7910455,Queens,Airport,0,3
1831,McDonald's,ChIJJSIM_1NmwokRy3XuxDhMgMI,2.9,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",95.0,1.0,"JFK Airport, Jamaica",40.64302100000001,-73.791213,Queens,Airport,0,3
1832,QDOBA Mexican Eats,ChIJ-RrM3FVmwokRjmsOttZuE58,3.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",224.0,1.0,"JFK Travel Plaza Bldg. 125, Unit 3",40.64325639999999,-73.7908329,Queens,Airport,0,3
1833,Crown Fried Chicken,ChIJCRIEB272wokRkCtB-wJ7ZQQ,4.5,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",14.0,1.0,"2459 Frederick Douglass Boulevard, New York",40.8145165,-73.9482113,Manhattan,Central Harlem North-Polo Grounds,29,2
1834,Great China,ChIJFQtj0m72wokRVHzNpMYnhjU,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.0,1.0,"1461 Amsterdam Avenue, New York",40.816911,-73.9533318,Manhattan,Manhattanville,98,2
1835,Subway,ChIJh__-q2z2wokRe0eOUf50xtA,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",170.0,1.0,"281 St. Nicholas Ave Store #3, New York",40.8104086,-73.95322929999998,Manhattan,Morningside Heights,106,2
1836,Checkers,ChIJ74xNrmz2wokReX0jzzrqNEo,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",329.0,1.0,"291 Saint Nicholas Avenue, New York",40.81056299999999,-73.95304300000002,Manhattan,Morningside Heights,106,2
1837,McDonald's,ChIJF26qyhL2wokRW6PK5adGA_k,3.3,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",819.0,1.0,"354 West 125th Street, New York",40.81078000000001,-73.95303899999998,Manhattan,Morningside Heights,106,2
1838,Little Caesars Pizza,ChIJz0mFn2z2wokRPlvckI5ZSKI,4.2,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",206.0,1.0,"377 West 125th Street, New York",40.81135419999999,-73.9535645,Manhattan,Morningside Heights,106,2
1839,Domino's Pizza,ChIJ06XraGv2wokRx0VQxJ76yYM,3.7,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",363.0,1.0,"409 West 125th Street, New York",40.81174439999999,-73.9544178,Manhattan,Morningside Heights,106,2
1840,Popeyes Louisiana Kitchen,ChIJPXrruGz2wokRmhs5rbTr-pI,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",1445.0,1.0,"321 West 125th Street, New York",40.810869200000006,-73.9521974,Manhattan,park-cemetery-etc-Manhattan,187,2
1841,Dunkin',ChIJ82XJk8_3wokR8XWMLaz60w8,3.6,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",5.0,1.0,"321 West 125th Street, New York",40.81093430000001,-73.9521328,Manhattan,park-cemetery-etc-Manhattan,187,2
1842,Little Caesars Pizza,ChIJCw8XbY_zwokRWvjzY5M3W5I,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",138.0,1.0,"2537 Decatur Avenue, The Bronx",40.8622841,-73.891729,Bronx,Bedford Park-Fordham North,12,0
1843,No 1,ChIJzdyTIqH2wokR0102TEfSIJs,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",87.0,1.0,"823 West 181st Street, New York",40.85137750000001,-73.93949,Manhattan,Washington Heights North,168,2
1844,Great Wall,ChIJbctg5qD2wokRT69JyXKUFUA,3.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",61.0,1.0,"800 West 181st Street, New York",40.8508499,-73.9385181,Manhattan,Washington Heights South,169,2
1845,Domino's Pizza,ChIJ0UGFkaD2wokRQNa7F7wuojQ,3.7,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",397.0,1.0,"736 West 181st Street, New York",40.850507500000006,-73.9376825,Manhattan,Washington Heights South,169,2
1846,Dunkin',ChIJrSwLjaD2wokRjz6SMvAKEoI,4.2,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",108.0,1.0,"728 West 181st Street, New York",40.85047279999999,-73.93728899999998,Manhattan,Washington Heights South,169,2
1847,Panda House,ChIJ3eDPJQT0wokRH9OxxzJr8Xc,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",72.0,1.0,"82 Nagle Avenue, New York",40.8606259,-73.9282199,Manhattan,Washington Heights North,168,2
1848,Empire,ChIJ491wswT0wokRSk7hIhtsyaA,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",52.0,,"1635 Saint Nicholas Avenue, New York",40.856129,-73.929057,Manhattan,Washington Heights North,168,2
1849,Subway,ChIJMd_toQf0wokRW4djiOBbiTc,3.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",73.0,1.0,"180-182 Dyckman Street, New York",40.8642425,-73.9267813,Manhattan,Washington Heights North,168,2
1850,Taco Bell,ChIJ9Ryw-071wokR5zW5wTSGYao,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",132.0,1.0,"175 Dyckman Street, New York",40.86424389999999,-73.9262131,Manhattan,Marble Hill-Inwood,99,2
1851,Burger King,ChIJjceZL4P1wokRBl38TXRDLSE,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,1.0,"175 Dyckman Street, New York",40.864185,-73.925995,Manhattan,Marble Hill-Inwood,99,2
1852,Popeyes Louisiana Kitchen,ChIJS0M5w7f1wokRUdi_EN2h-Dg,3.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",14.0,1.0,"175 Dyckman Street, New York",40.864185,-73.925995,Manhattan,Marble Hill-Inwood,99,2
1853,McDonald's,ChIJm0OQggf0wokRyiRwJHFfWqs,3.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",683.0,1.0,"208 Dyckman Street, New York",40.86508,-73.92720200000002,Manhattan,Washington Heights North,168,2
1854,McDonald's,ChIJLZlXKZz2wokRKB7aI6Kl36U,3.9,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1778.0,1.0,"4040 Broadway, New York",40.842594,-73.93897199999998,Manhattan,Washington Heights South,169,2
1855,Little Caesars Pizza,ChIJE6t5DyD0wokRCyrcugFA_8g,4.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",116.0,1.0,"1332 Saint Nicholas Avenue ST, New York",40.8463883,-73.93552269999998,Manhattan,Washington Heights South,169,2
1856,Taco Bell,ChIJwVHM-B_0wokRou6-GRWf_HU,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",650.0,1.0,"1351 Saint Nicholas Avenue, New York",40.847177,-73.93560730000002,Manhattan,Washington Heights South,169,2
1857,Kennedy Fried Chicken,ChIJvTjLNp72wokR7My_EM_2Gq4,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",29.0,1.0,"1270 Saint Nicholas Avenue, New York",40.844513,-73.93697900000002,Manhattan,Washington Heights South,169,2
1858,Malecon,ChIJHyYvn5_2wokRKyOPOJ53zWQ,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2132.0,2.0,"4141 Broadway, New York",40.8464014,-73.9386195,Manhattan,Washington Heights South,169,2
1859,Subway,ChIJb8kK_5v2wokRPC6RitPucOE,3.7,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",75.0,1.0,"651 West 169th Street, Manhattan",40.8428876,-73.9418122,Manhattan,Washington Heights South,169,2
1860,No. 1,ChIJbwhs8oT2wokRD5EuuHK7e2M,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,1.0,"3853 Broadway, New York",40.8364363,-73.9435855,Manhattan,Washington Heights South,169,2
1861,Little Caesars Pizza,ChIJAfb9XoT2wokRxlhUrmCJ2tk,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",203.0,1.0,"3830 Broadway, New York",40.8356189,-73.94342329999998,Manhattan,Washington Heights South,169,2
1862,Pizza Hut,ChIJ63zvA8f0wokRqr7zUnFLpDg,3.2,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",388.0,1.0,"2019 Westchester Avenue, The Bronx",40.833836700000006,-73.85701800000002,Bronx,Parkchester,126,0
1863,Domino's Pizza,ChIJXTcxje_0wokRW3ixviRRGlY,2.7,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",474.0,1.0,"2025-2027 Westchester Avenue, The Bronx",40.8338409,-73.85686179999998,Bronx,Parkchester,126,0
1864,Marisco Centro,ChIJTyUrHsn0wokRXweUuxrMn2o,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",367.0,2.0,"4810, 1160 Castle Hill Avenue, The Bronx",40.83137199999999,-73.850608,Bronx,Westchester-Unionport,175,0
1865,Wendy's,ChIJMygddcj0wokRAmviOsD6504,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",1643.0,1.0,"2140 Westchester Avenue, The Bronx",40.8338235,-73.85296780000002,Bronx,Westchester-Unionport,175,0
1866,Popeyes Louisiana Kitchen,ChIJv3t8VHD1wokRA8rUfwyvpjU,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,1.0,"130 Westchester Avenue, The Bronx",40.8399694,-73.84259709999998,Bronx,Westchester-Unionport,175,0
1867,Pizza Hut,ChIJDQQutrf1wokRfhevrxEKU_A,2.9,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",482.0,1.0,"601 Westchester Avenue, The Bronx",40.8162659,-73.91073639999998,Bronx,Melrose South-Mott Haven North,102,0
1868,Dunkin',ChIJuboiYsj1wokRgtm1rWRKDJs,4.1,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",233.0,1.0,"459 East 149th Street, The Bronx",40.8154945,-73.915643,Bronx,Melrose South-Mott Haven North,102,0
1869,Kennedy Fried Chicken,ChIJUZbVxLn1wokR33OmW0gHXiw,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",43.0,1.0,"730 East 149th Street, The Bronx",40.8128857,-73.908633,Bronx,Mott Haven-Port Morris,108,0
1870,Subway,ChIJS7XHv8j1wokRi0lj5t3XiO8,3.9,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",85.0,1.0,"423A East 149th Street, The Bronx",40.8159563,-73.9168038,Bronx,Melrose South-Mott Haven North,102,0
1871,El Valle,ChIJAwMPh8j1wokRyjIcgCEa2ZY,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",570.0,2.0,"640 Melrose Avenue, The Bronx",40.818301,-73.91658170000002,Bronx,Melrose South-Mott Haven North,102,0
1872,La Isla,ChIJY3kZq8j1wokRhwC4XEI4uok,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",47.0,1.0,"510 Willis Avenue, The Bronx",40.8151851,-73.91816329999997,Bronx,Mott Haven-Port Morris,108,0
1873,McDonald's,ChIJIZNuwsj1wokRmPuKQI0me08,3.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1255.0,1.0,"2870 3rd Avenue, The Bronx",40.81626010000001,-73.91705209999998,Bronx,Melrose South-Mott Haven North,102,0
1874,Checkers,ChIJ48DqrMj1wokRYsppDoUGFdE,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",63.0,1.0,"530 Willis Avenue, The Bronx",40.815774,-73.917806,Bronx,Mott Haven-Port Morris,108,0
1875,China Wok,ChIJWe4uIsL1wokRQEYvCYUkQ3Q,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",25.0,1.0,"537 East 137th Street, The Bronx",40.8065818,-73.91870859999999,Bronx,Mott Haven-Port Morris,108,0
1876,Kennedy Fried Chicken,ChIJi4hjjsH1wokRHAH_3RsYoro,4.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.0,1.0,"548 East 138th Street, The Bronx",40.8066572,-73.917773,Bronx,Mott Haven-Port Morris,108,0
1877,New China,ChIJldC-jjdFwokRviSlhT9plx4,4.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",67.0,1.0,"6218 11th Avenue, Brooklyn",40.630108,-74.00472099999998,Brooklyn,Dyker Heights,44,1
1878,Double Dragon,ChIJXx_p9GpFwokR05gp-SCisFo,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.0,1.0,"7714 13th Avenue, Brooklyn",40.618967700000006,-74.00919640000002,Brooklyn,Dyker Heights,44,1
1879,Domino's Pizza,ChIJ5U3H9WpFwokRfONWAwJfSqI,2.5,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",335.0,1.0,"7722 13th Avenue, Brooklyn",40.6188634,-74.0092913,Brooklyn,Dyker Heights,44,1
1880,Dunkin',ChIJI9Mu7jtFwokRNru5VxljyNk,3.8,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",184.0,1.0,"6502 14th Avenue, Brooklyn",40.624598,-73.99968,Brooklyn,Dyker Heights,44,1
1881,Burger King,ChIJnfqnljtFwokRWFjr0cPFYik,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",794.0,1.0,"6413 14th Avenue, Brooklyn",40.62473060000001,-73.99890830000002,Brooklyn,Dyker Heights,44,1
1882,Taste of China,ChIJuW0_J1FFwokRfucOwTHpVq4,3.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",38.0,1.0,"6815 4th Avenue, Brooklyn",40.6347926,-74.0232195,Brooklyn,Bay Ridge,9,1
1883,KFC,ChIJuU92EGJFwokRVxK03vRPgdU,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",528.0,1.0,"9201 5th Avenue, Brooklyn",40.61768829999999,-74.02915519999998,Brooklyn,Bay Ridge,9,1
1884,Subway,ChIJv4RNXVdawokR2clhEV4tZ8A,4.3,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",59.0,1.0,"8711 3rd Avenue, Brooklyn",40.6223742,-74.03124770000002,Brooklyn,Bay Ridge,9,1
1885,King Souvlaki,ChIJ5YDIg5hPwokR2OAs2tOy3aE,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",230.0,,"8402 3rd Avenue, Brooklyn",40.62495299999999,-74.030759,Brooklyn,Bay Ridge,9,1
1886,Panera Bread,ChIJjdsvDYdLwokRfk6GhNTIugs,4.2,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",373.0,2.0,"280 Marsh Avenue, Staten Island",40.57794439999999,-74.16427390000003,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,161,4
1887,Outback Steakhouse,ChIJ1To1H4RLwokR9hPU4RJcQdo,3.9,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",872.0,2.0,"280 Marsh Avenue, Staten Island",40.5786949,-74.16403740000001,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,161,4
1888,Applebee's Grill + Bar,ChIJXX8Gz4BLwokREgxJlLs1tlU,3.8,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",483.0,2.0,"2655 Richmond Avenue, Staten Island",40.5811806,-74.164711,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,161,4
1889,Taco Bell,ChIJCdX6M4dLwokRQxA89plmhr8,2.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,1.0,"2655 Richmond Avenue, Staten Island",40.58119979999999,-74.164767,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,161,4
1890,Charleys Philly Steaks,ChIJTbSProBLwokRJ1D4d1wGpdA,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",25.0,1.0,"New York, 2655 Richmond Ave Ste FC15",40.58119979999999,-74.164767,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,161,4
1891,Shake Shack,ChIJn25no-xNwokR00QXyWQGSvU,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",603.0,2.0,"2655 Richmond Avenue, Staten Island",40.5817688,-74.1677064,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,161,4
