,name,place_id,rating,types,user_ratings_total,price_level,vicinity,Latitude,Longitude,Borough,Neighborhood,Neighborhood_Cat,Borough_Cat
7686,Txikito,ChIJF-cx-blZwokRRqBd-nhInkU,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",266.0,2.0,"240 9th Avenue, New York",40.747369,-74.000365,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7687,10th Avenue Pizza & Cafe,ChIJJ07QdrdZwokRXdz8zv2_eg4,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",128.0,1.0,"256 10th Avenue, New York",40.74875129999999,-74.00312009999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7688,Sullivan Street Bakery and Pizza,ChIJ6Xc_ArpZwokROg9_gKVFMo0,4.4,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",319.0,2.0,"236 9th Avenue, New York",40.7473,-74.0004556,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7689,Chop-Shop,ChIJ03qocLdZwokRMVdpL5fhEGM,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",232.0,2.0,"254 10th Avenue, New York",40.74874169999999,-74.00321109999999,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7690,Bottino,ChIJ1cNYebdZwokRKz1AZTh5wVE,4.2,"['meal_takeaway', 'park', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",300.0,2.0,"246 10th Avenue, New York",40.74848460000001,-74.0033127,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7691,King Cab Halal Food Cart,ChIJl8D43LZZwokR9AQ09EYNRus,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",59.0,,"10th Ave &, West 28th Street, New York",40.75079219999999,-74.00155170000002,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7692,Rail Line Diner,ChIJRxq9k7lZwokRNaQXjDmizts,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",430.0,2.0,"400 West 23rd Street, New York",40.746403,-74.00170200000002,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7693,The Drunken Horse,ChIJh9VhKLhZwokR6Jr5eH4jEEg,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",122.0,2.0,"225 10th Avenue, New York",40.7480674,-74.00419709999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7694,Chelsea Square,ChIJqYlpjrlZwokRI62BYbAFgY8,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",639.0,2.0,"368 West 23rd Street, New York",40.746205,-74.001278,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7695,New York Burger Co.,ChIJbSfhMLhZwokRbUI_3U6LrzU,4.3,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",773.0,2.0,"470 West 23rd Street, New York",40.7474035,-74.00406439999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7696,The Chef's Table at Brooklyn Fare,ChIJiVVSAE1awokRzdvqVP_z3aA,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",255.0,4.0,"431 West 37th Street, New York",40.75612259999999,-73.99646170000003,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7697,Starlight Diner,ChIJFSX_R69ZwokRSUDdfRUOR6k,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",65.0,,"402 West 34th Street, New York",40.75337940000001,-73.99679189999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7698,Skylight Diner,ChIJBfwSR7JZwokRZl9embIrXE0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1944.0,2.0,"402 West 34th Street #2321, New York",40.75337940000001,-73.99679189999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7699,Sergimmo Salumeria,ChIJwWgpfbJZwokRjhUUSx081xA,4.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",370.0,2.0,"456 9th Avenue, New York",40.754273,-73.99545189999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7700,Zoob Zib Thai Authentic Noodle Bar,ChIJpxPZh7JZwokR5c6ormUQ7kE,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",958.0,2.0,"460 9th Avenue, New York",40.754381,-73.995402,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7701,Hudson Station,ChIJB-nDaLJZwokRSbUwVxCx_v8,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",515.0,2.0,"440 9th Avenue, New York",40.75382310000001,-73.99573149999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7702,Sushi Catering by Sushi Star®,ChIJew9qh7JZwokRdL2Sign-bL0,4.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",82.0,,"462 9th Avenue, New York",40.75446549999999,-73.995325,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7703,McGarry’s,ChIJYXr-O7JZwokRfn7v8cKQI78,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",432.0,2.0,"417 9th Avenue, New York",40.7530591,-73.99685670000002,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7704,B&W Deli and Pizzeria,ChIJ707CarJZwokR804KNElmBT0,4.1,"['meal_delivery', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",115.0,2.0,"373 West 34th Street, New York",40.7534906,-73.9960176,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7705,Treadwell Park,ChIJDWqG2r5ZwokR6AkedIOncjQ,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",305.0,2.0,"510 West 42nd Street, New York",40.7598025,-73.996313,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7706,Rustic table,ChIJuw-bok1YwokR7GDlUe3V_v0,4.5,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1067.0,2.0,"504 West 42nd Street, New York",40.759567,-73.99595599999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7707,Happy Family Restaurant,ChIJxSWKkU1YwokRZPlTp639Hr4,2.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",82.0,2.0,"500 West 43rd Street, New York",40.7600045,-73.99542109999999,Manhattan,Clinton,33,2
7708,Social Drink and Food,ChIJS57ReU1YwokRfY1qlHeRIY8,4.1,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']",55.0,,"570 10th Avenue #3001, New York",40.7591639,-73.9956278,Manhattan,Clinton,33,2
7709,M&m,ChIJi3pTdbRZwokRe3d0bXO7axE,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"470 West 41st Street, New York",40.7591251,-73.9956578,Manhattan,Clinton,33,2
7710,Gourmet Unlimited,ChIJ76pq801YwokRK7fEuBCIywc,3.9,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",20.0,1.0,"593 10th Avenue, New York",40.7605432,-73.99524180000002,Manhattan,Clinton,33,2
7711,YOTEL New York,ChIJpY9Tg01YwokRCr_aQpDrqgk,4.1,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",6254.0,,"570 10th Avenue, New York",40.7591019,-73.99562829999998,Manhattan,Clinton,33,2
7712,Green Fig,ChIJS57ReU1YwokREE4sqCNdDnE,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",120.0,,"570 10th Avenue #3001, New York",40.7591568,-73.9954561,Manhattan,Clinton,33,2
7713,Spirit of New York by Hornblower Cruises & Events,ChIJ9f8YY6RZwokRkxx9usQ_vno,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",701.0,,"61 Chelsea Piers, New York",40.7478845,-74.01078489999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7714,Bateaux New York by Hornblower Cruises & Events,ChIJeSRQJLtZwokRX_b4Us3l72c,4.6,"['tourist_attraction', 'travel_agency', 'restaurant', 'food', 'point_of_interest', 'establishment']",434.0,4.0,"Chelsea Piers Pier 61, New York",40.7475756,-74.0092964,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7715,Bowlmor Chelsea Piers,ChIJhXLJVXJZwokRwgRF71i8vIc,4.2,"['bowling_alley', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2050.0,3.0,"Chelsea Piers-Pier 60, New York",40.74690199999999,-74.00835409999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7716,Toro NYC,ChIJK1j_xcBZwokR1swlgiseyFM,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",669.0,3.0,"85 10th Avenue Entrance on 15th St and, 11th Avenue, New York",40.74325199999999,-74.0083374,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7717,Star On 18,ChIJAe06obhZwokRaFBSFZLoVvs,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",335.0,1.0,"128 10th Avenue, New York",40.7444983,-74.00631489999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7718,Hearth NYC on the High Line,ChIJ33PUVZdZwokR_dIX5wRQVR0,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,,"US-NYC-8510, 85 10th Avenue, New York",40.74319560000001,-74.0078595,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7719,Artichoke Basille's Pizza,ChIJw6TmVsdZwokRPKQwKL-ZsII,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",2888.0,2.0,"114 10th Avenue, New York",40.7440765,-74.00655069999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7720,L'Atelier de Joël Robuchon,ChIJv6P8ucBZwokR844xvp6qPVQ,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",326.0,4.0,"85 10th Avenue, New York",40.7430491,-74.0078709,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7721,Okuda New York,ChIJo-SNVcdZwokRipuhb4PT4WI,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",28.0,4.0,"458 West 17th Street, New York",40.74382960000001,-74.0065518,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7722,Pepe Giallo,ChIJwZFdd7dZwokRR3fxLSNJGwo,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",479.0,2.0,"195 10th Avenue, New York",40.7468803,-74.0050043,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7723,Juban,ChIJn9ogPLhZwokREWqN62pv1ZY,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",249.0,,"207 10th Avenue, New York",40.7473444,-74.00471390000001,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7724,Mao's Bao,ChIJQfytQhFZwokRyeN50tkBnFI,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,"4059 High Line, New York",40.7428102,-74.00738679999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7725,Empire Diner,ChIJ_eNEOLhZwokRqAfR9OaMay0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1225.0,2.0,"210 10th Avenue, New York",40.74708150000001,-74.00440809999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7726,Le Song,ChIJQXpn3upZwokRcgXtOE8bDaQ,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",246.0,,"443 West 15th Street, New York",40.7427248,-74.00695739999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7727,Don Giovanni,ChIJ__StMLhZwokR4zkmIgpKp6Y,4.1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",431.0,2.0,"214 10th Avenue, New York",40.74734689999999,-74.00421750000002,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7728,Waverly Inn,ChIJx1MclZVZwokRu0fU1UfDoJE,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",397.0,4.0,"16 Bank Street, New York",40.7369442,-74.00224449999997,Manhattan,West Village,174,2
7729,Shuraku,ChIJY6fl1r9ZwokRGyTcwLTKOLg,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",74.0,4.0,"47 8th Avenue, New York",40.7385261,-74.0040071,Manhattan,West Village,174,2
7730,La Contenta Oeste,ChIJbVF-VpZZwokRheGwm9Fu0wQ,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",548.0,2.0,"78 West 11th Street, New York",40.7352051,-73.9981588,Manhattan,West Village,174,2
7731,Shu Han Ju,ChIJ7_-ZWpZZwokRVKvH90aUmWc,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",195.0,2.0,"465 6th Avenue, New York",40.735589,-73.99844,Manhattan,West Village,174,2
7732,E.A.K. Ramen West Village,ChIJX_3mT5ZZwokRnGhVAhHgbMY,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",519.0,2.0,"469 6th Avenue, New York",40.7356852,-73.9983488,Manhattan,West Village,174,2
7733,Juice & Joy Organic Coffee,ChIJY2ldoRlZwokRXsMQyrzQAfA,4.2,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",26.0,,"434 6th Avenue, New York",40.7345839,-73.99862949999998,Manhattan,West Village,174,2
7734,Kubeh,ChIJ5fW8U5ZZwokRlk_uZ6uLlgg,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",419.0,2.0,"464 6th Avenue, New York",40.73538429999999,-73.9979815,Manhattan,West Village,174,2
7735,Sergimmo Salumeria,ChIJL5r6KJhZwokRo9hlu5tFESc,4.6,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",29.0,,"462 6th Avenue, New York",40.7354503,-73.9979913,Manhattan,West Village,174,2
7736,Pinto Garden,ChIJ1YIIjJZZwokRs-ecEPSVpG8,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",255.0,2.0,"117 West 10th Street, New York",40.734844,-73.999471,Manhattan,West Village,174,2
7737,Gene's,ChIJ6-ZnU5ZZwokRLq6GRJiQLNc,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",149.0,2.0,"73 West 11th Street, New York",40.7353624,-73.9977538,Manhattan,West Village,174,2
7738,Osteria 57,ChIJ5wNF_JZZwokRdHf_CE95YJc,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",170.0,,"57 West 10th Street, New York",40.7345655,-73.9979345,Manhattan,West Village,174,2
7739,Alta,ChIJV1Pf5JZZwokRjb-Dsy8ZY9E,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",666.0,3.0,"64 West 10th Street, New York",40.73441079999999,-73.99820009999998,Manhattan,West Village,174,2
7740,Rosemary's,ChIJCW5gj5ZZwokRtfK4UZxkcr4,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",1242.0,2.0,"18 Greenwich Avenue, New York",40.7347997,-73.9998686,Manhattan,West Village,174,2
7741,Le Baratin,ChIJlQ2YiJZZwokRgtsz9e4SREc,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",228.0,2.0,"26 Greenwich Avenue, New York",40.734957,-73.99997579999999,Manhattan,West Village,174,2
7742,Mah-Ze-Dahr Bakery,ChIJV0TGh5ZZwokRTnR6PxgjIYc,4.5,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",237.0,2.0,"28 Greenwich Avenue, New York",40.735039,-74.0000184,Manhattan,West Village,174,2
7743,Oak Tuscan Truffle Lounge,ChIJyZdphpZZwokR0DVerrIN11c,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",60.0,,"28 Greenwich Avenue, New York",40.7350283,-74.00001639999998,Manhattan,West Village,174,2
7744,O Cafe,ChIJNfETS5ZZwokRJeH4fxx77iI,4.4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",358.0,2.0,"482 6th Avenue, New York",40.7358437,-73.9977032,Manhattan,West Village,174,2
7745,American Bar - New York,ChIJdf5qUZdZwokR7qTnm9AVu4A,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,"33 Greenwich Avenue, New York",40.7348852,-74.0003402,Manhattan,West Village,174,2
7746,Niu Noodle House,ChIJ0WF_mZZZwokRBGQEJIi2_-k,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",274.0,2.0,"15 Greenwich Avenue, New York",40.7343666,-73.9999945,Manhattan,West Village,174,2
7747,Hector's cafe diner,ChIJfZw3R8BZwokRr6FJ2iNJX68,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",195.0,1.0,"44 Little West 12th Street, New York",40.7402926,-74.00828899999998,Manhattan,West Village,174,2
7748,Sugar Factory American Brasserie,ChIJrYUkCMBZwokRR0U6XKS-jpA,3.9,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",3038.0,3.0,"835 Washington Street, New York",40.7403641,-74.00777020000002,Manhattan,West Village,174,2
7749,FIG & OLIVE,ChIJ07ujcMBZwokRkYedKAwgegg,4.4,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1166.0,3.0,"420 West 13th Street, New York",40.7406128,-74.0069163,Manhattan,West Village,174,2
7750,Ella Brasileira,ChIJtRIqOndZwokRtmDt05vO3M0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,"436 West 15th Street, New York",40.7421399,-74.0066238,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7751,STK Downtown,ChIJQ-3nEsBZwokRZq2rpFsBSP0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1218.0,4.0,"26 Little West 12th Street, New York",40.73985,-74.0074444,Manhattan,West Village,174,2
7752,Sarabeth's,ChIJTVzG65ZZwokR8PXcPd5C9Nw,3.6,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",160.0,1.0,"75 9th Avenue, New York",40.7426627,-74.00681379999997,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7753,Untitled,ChIJI3s8LsBZwokR_3Kj-nXknu8,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",329.0,3.0,"99 Gansevoort Street, New York",40.73953179999999,-74.00854919999998,Manhattan,West Village,174,2
7754,STK Rooftop,ChIJtaBzLyZZwokRritOntNYfCA,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"26 Little West 12th Street, New York",40.73979050000001,-74.0072722,Manhattan,West Village,174,2
7755,Doughnuttery,ChIJ5clTZ79ZwokRqcGLt3vKjfw,4.2,"['bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",248.0,,"425 West 15th Street, New York",40.74241600000001,-74.00637549999998,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7756,Miznon,ChIJ8VQWXL9ZwokRvzf2OM4TNP4,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",1459.0,1.0,"435 West 15th Street, New York",40.7424978,-74.0064227,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7757,Beyond Sushi,ChIJz1hNFL9ZwokRL1Nf9sbt78g,4.5,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",178.0,,"75 9th Avenue, New York",40.7424559,-74.0063464,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7758,Bar Suzette,ChIJOxamYL9ZwokRv2VhEz4GHzo,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",100.0,,"425 West 15th Street, New York",40.7424074,-74.0063026,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7759,Tings,ChIJP5_6Cc5ZwokRLCA_ALhOaeQ,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",38.0,,"75 9th Avenue, New York",40.7423951,-74.00627270000003,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,82,2
7760,Washington Square Diner,ChIJiXaG35NZwokRkRgGXQIydMg,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",754.0,2.0,"150 West 4th Street, New York",40.73143220000001,-74.0006678,Manhattan,West Village,174,2
7761,Galanga,ChIJbblgYJFZwokRRh2BJSEQBeQ,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",268.0,1.0,"149 West 4th Street # 2, New York",40.7315997,-74.000495,Manhattan,West Village,174,2
7762,Go Zen,ChIJJWyeYZFZwokR5WKCISe7MVE,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",323.0,2.0,"144 West 4th Street, New York",40.73127780000001,-74.00049440000002,Manhattan,West Village,174,2
7763,Volare,ChIJ47bzYJFZwokRcfQheQVzqZI,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",161.0,3.0,"147 West 4th Street A, New York",40.7315626,-74.0004165,Manhattan,West Village,174,2
7764,BAO TEA HOUSE - Greenwich village,ChIJzbHfY5FZwokRneVQ7ugokhc,4.7,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",163.0,1.0,"140 West 4th Street, New York",40.7313033,-74.0003657,Manhattan,West Village,174,2
7765,Red Bamboo,ChIJwUWsZpFZwokRhNINc_5-u9I,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",1369.0,2.0,"140 West 4th Street, New York",40.73128769999999,-74.000315,Manhattan,West Village,174,2
7766,Sammy’s Halal food,ChIJIxRwYJFZwokRf7ywCaYQB_k,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",247.0,,"6th Ave &, West 4th Street, New York",40.731813700000004,-74.0007478,Manhattan,West Village,174,2
7767,Papaya Dog,ChIJw95525NZwokRq6f26Y5e244,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",572.0,1.0,"333 6th Avenue, New York",40.7315851,-74.00129009999998,Manhattan,West Village,174,2
7768,Ramen Universe,ChIJhXOjnWBZwokRBFCuEaO5iYc,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,"133 West 3rd Street, New York",40.7309213,-74.00074760000003,Manhattan,West Village,174,2
7769,Caribbean King Food Trucks Inc,ChIJU1lw4R1ZwokRGX9Lk1_cCEc,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,"329 6th Avenue, New York",40.7313343,-74.00148209999998,Manhattan,West Village,174,2
7770,Anton's Dumplings,ChIJC3UL1dRZwokR8J435hwAuzU,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"151 West 3rd Street, New York",40.731055,-74.00132289999998,Manhattan,West Village,174,2
7771,Anton's Dumplings,ChIJJSY_B7ZZwokRXc08-0fbO0w,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,,"151 West 3rd Street, New York",40.731055,-74.00132289999998,Manhattan,West Village,174,2
7772,King’s Halal food,ChIJKYvki3BZwokRRo5VfPrgFas,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,New York,40.7310884,-74.00136049999998,Manhattan,West Village,174,2
7773,W4 Pizza,ChIJqTXHydJZwokRK7y1Am7iM8k,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,,"162 West 4th Street, New York",40.73182070000001,-74.00141020000002,Manhattan,West Village,174,2
7774,Ramen-Ya,ChIJHcnB15NZwokR09NYYjd6imo,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",277.0,2.0,"133 West 3rd Street, New York",40.7308039,-74.0010945,Manhattan,West Village,174,2
7775,Artistic pizza,ChIJ6Z4y_YFZwokRA7uPY5o-TL0,4.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",88.0,,"123 West 3rd Street, New York",40.73074,-74.0004015,Manhattan,West Village,174,2
7776,Uncle Chop Chop,ChIJkfKyfoFZwokRMMCf4k8J5CE,4.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",94.0,,"7 Cornelia Street, New York",40.73177860000001,-74.0016198,Manhattan,West Village,174,2
7777,Menkoi Sato 麺恋佐藤,ChIJ8_gUD2ZZwokRy0siqY1bVBo,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",256.0,,"7 Cornelia Street, New York",40.73177860000001,-74.0016198,Manhattan,West Village,174,2
7778,Sushi Katsuei,ChIJrfk945NZwokR09QPDJv66Rw,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",180.0,3.0,"357 6th Avenue, New York",40.73223460000001,-74.000883,Manhattan,West Village,174,2
7779,Burrito Loco,ChIJx-Dt6JNZwokRhs8twLKl1wM,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",254.0,2.0,"166 West 4th Street A, New York",40.731971,-74.001513,Manhattan,West Village,174,2
7780,Simò Pizza,ChIJ-VLysAVZwokRE5DQQ-u-lAE,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",225.0,,"90-92 Gansevoort Street, New York",40.7392955,-74.0087429,Manhattan,West Village,174,2
7781,Barbuto,ChIJVXheK_pZwokRDNLoQ0JK40M,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,"113 Horatio Street, New York",40.7389045,-74.0092865,Manhattan,West Village,174,2
7782,Chelsea halal food,ChIJ1Ql6FwxZwokR1DbHPv4ixRg,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"11th ave, West 26th Street, New York",40.7394225,-74.0099886,Manhattan,West Village,174,2
7783,Bubby's,ChIJl9JOF8BZwokR4-x4cST0KLg,4.4,"['bakery', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1922.0,2.0,"73 Gansevoort Street, New York",40.739516,-74.0077847,Manhattan,West Village,174,2
7784,Old Rose,ChIJyxF2YupZwokRO9x5Qes6kUQ,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",221.0,2.0,"113 Jane Street, New York",40.7382579,-74.0094507,Manhattan,West Village,174,2
7785,Common Ground Bar,ChIJrwjIEcBZwokRFqjDrYjIbK0,3.8,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']",291.0,,"63 Gansevoort Street, New York",40.73959470000001,-74.0073324,Manhattan,West Village,174,2
7786,Pastis,ChIJ8U_F9b9ZwokRTaHyDKWRNSg,4.4,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",669.0,3.0,"52 Gansevoort Street, New York",40.73924179999999,-74.007014,Manhattan,West Village,174,2
7787,I Tre Merli,ChIJq3eqDsBZwokRsC9oBjz5Z1w,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",104.0,,"10 Little West 12th Street, New York",40.7396486,-74.00689129999998,Manhattan,West Village,174,2
7788,Revel,ChIJDe-pDsBZwokRYyGz82pcT6Q,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",170.0,3.0,"10 Little West 12th Street, New York",40.739649,-74.00689100000002,Manhattan,West Village,174,2
7789,5 Ninth,ChIJ16CCCcBZwokRCqEyqywD_8E,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",26.0,2.0,"5 9th Avenue, New York",40.739586,-74.006692,Manhattan,West Village,174,2
7790,Serafina Meatpacking,ChIJR26eCcBZwokRtZvzgo1FEfQ,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",524.0,2.0,"7 9th Avenue, New York",40.73963300000001,-74.00665699999998,Manhattan,West Village,174,2
